timestamp,atm_id,hostname,os_version,cpu_usage_percent,memory_used_mb,memory_total_mb,memory_usage_percent,disk_read_bytes_per_sec,disk_write_bytes_per_sec,disk_free_gb,network_bytes_sent_per_sec,network_bytes_recv_per_sec,network_errors,process_count,system_uptime_seconds,event_log_errors_last_min,_anomaly
2026-03-05T03:36:00.000Z,ATM-GB-0004,ATM-HOST-0004,Windows 10 LTSB 2016 Build 14393,13.8,1813.4,4096.0,44.27,181178,52568,18.7,11411,9172,0,69,451047,0,
2026-03-05T03:36:00.000Z,ATM-GB-0005,ATM-HOST-0005,Windows 10 LTSB 2016 Build 14393,13.1,1901.2,4096.0,46.42,196832,52143,18.7,11885,7975,0,76,685048,0,
2026-03-05T03:36:00.000Z,ATM-GB-0006,ATM-HOST-0006,Windows 10 LTSB 2016 Build 14393,13.6,1767.3,4096.0,43.15,216734,52108,18.8,13078,7717,0,69,477811,0,
2026-03-05T03:37:00.000Z,ATM-GB-0001,ATM-HOST-0001,Windows 10 LTSB 2016 Build 14393,11.8,1789.7,4096.0,43.69,205167,45236,18.3,13281,7068,0,71,874928,0,
2026-03-05T03:37:00.000Z,ATM-GB-0002,ATM-HOST-0002,Windows 10 LTSB 2016 Build 14393,12.4,1787.3,4096.0,43.64,180876,45909,18.7,11202,6875,0,74,814328,0,
2026-03-05T03:37:00.000Z,ATM-GB-0003,ATM-HOST-0003,Windows 10 LTSB 2016 Build 14393,10.7,1927.2,4096.0,47.05,213915,48082,18.9,10296,6876,0,75,559011,0,
2026-03-05T03:37:00.000Z,ATM-GB-0004,ATM-HOST-0004,Windows 10 LTSB 2016 Build 14393,10.7,1781.5,4096.0,43.49,198334,48025,18.7,11008,7645,0,74,451107,0,
2026-03-05T03:37:00.000Z,ATM-GB-0005,ATM-HOST-0005,Windows 10 LTSB 2016 Build 14393,13.6,1879.3,4096.0,45.88,180788,51456,18.2,10713,7284,0,68,685108,0,
2026-03-05T03:37:00.000Z,ATM-GB-0006,ATM-HOST-0006,Windows 10 LTSB 2016 Build 14393,10.3,1843.6,4096.0,45.01,204099,51816,18.3,10921,8965,0,73,477871,0,
2026-03-05T03:38:00.000Z,ATM-GB-0001,ATM-HOST-0001,Windows 10 LTSB 2016 Build 14393,11.4,1804.3,4096.0,44.05,186891,48911,18.8,12607,7075,0,75,874988,0,
2026-03-05T03:38:00.000Z,ATM-GB-0002,ATM-HOST-0002,Windows 10 LTSB 2016 Build 14393,13.1,1939.2,4096.0,47.34,198476,45037,18.2,12565,7020,0,68,814388,0,
2026-03-05T03:38:00.000Z,ATM-GB-0003,ATM-HOST-0003,Windows 10 LTSB 2016 Build 14393,12.0,1912.7,4096.0,46.7,216353,54689,18.6,13463,8193,0,68,559071,0,
2026-03-05T03:38:00.000Z,ATM-GB-0004,ATM-HOST-0004,Windows 10 LTSB 2016 Build 14393,11.5,1940.8,4096.0,47.38,200811,50170,18.5,10667,7695,0,69,451167,0,
2026-03-05T03:38:00.000Z,ATM-GB-0005,ATM-HOST-0005,Windows 10 LTSB 2016 Build 14393,13.4,1899.5,4096.0,46.37,182291,51509,18.6,13627,7192,0,76,685168,0,
2026-03-05T03:38:00.000Z,ATM-GB-0006,ATM-HOST-0006,Windows 10 LTSB 2016 Build 14393,13.5,1876.6,4096.0,45.82,191058,49298,18.5,10333,9192,0,73,477931,0,
2026-03-05T03:39:00.000Z,ATM-GB-0001,ATM-HOST-0001,Windows 10 LTSB 2016 Build 14393,13.4,1939.8,4096.0,47.36,214821,47295,18.5,10518,7699,0,75,875048,0,
2026-03-05T03:39:00.000Z,ATM-GB-0002,ATM-HOST-0002,Windows 10 LTSB 2016 Build 14393,11.2,1781.8,4096.0,43.5,195652,49752,18.2,12372,6907,0,71,814448,0,
2026-03-05T03:39:00.000Z,ATM-GB-0003,ATM-HOST-0003,Windows 10 LTSB 2016 Build 14393,13.7,1914.2,4096.0,46.73,208206,50604,18.5,12717,8072,0,68,559131,0,
2026-03-05T03:39:00.000Z,ATM-GB-0004,ATM-HOST-0004,Windows 10 LTSB 2016 Build 14393,12.2,1932.8,4096.0,47.19,213092,49599,18.5,12297,7979,0,68,451227,0,
2026-03-05T03:39:00.000Z,ATM-GB-0005,ATM-HOST-0005,Windows 10 LTSB 2016 Build 14393,11.4,1930.3,4096.0,47.13,203741,52327,18.5,12506,8094,0,71,685228,0,
2026-03-05T03:39:00.000Z,ATM-GB-0006,ATM-HOST-0006,Windows 10 LTSB 2016 Build 14393,13.2,1784.1,4096.0,43.56,198282,48981,18.7,12498,7404,0,71,477991,0,
2026-03-05T03:40:00.000Z,ATM-GB-0001,ATM-HOST-0001,Windows 10 LTSB 2016 Build 14393,10.6,1788.1,4096.0,43.65,205294,51115,18.7,13208,8102,0,74,875108,0,
2026-03-05T03:40:00.000Z,ATM-GB-0002,ATM-HOST-0002,Windows 10 LTSB 2016 Build 14393,13.1,1881.7,4096.0,45.94,206095,47455,18.4,12348,7577,0,68,814508,0,
2026-03-05T03:40:00.000Z,ATM-GB-0003,ATM-HOST-0003,Windows 10 LTSB 2016 Build 14393,11.2,1777.0,4096.0,43.38,194716,48264,18.3,11022,9183,0,74,559191,0,
2026-03-05T03:40:00.000Z,ATM-GB-0004,ATM-HOST-0004,Windows 10 LTSB 2016 Build 14393,13.3,1805.0,4096.0,44.07,207501,46222,18.7,11073,7534,0,69,451287,0,
2026-03-05T03:40:00.000Z,ATM-GB-0005,ATM-HOST-0005,Windows 10 LTSB 2016 Build 14393,12.9,1882.6,4096.0,45.96,201799,49468,18.6,12075,6857,0,76,685288,0,
2026-03-05T03:40:00.000Z,ATM-GB-0006,ATM-HOST-0006,Windows 10 LTSB 2016 Build 14393,13.0,1834.6,4096.0,44.79,189472,50426,18.2,11219,7568,0,70,478051,0,
2026-03-05T03:41:00.000Z,ATM-GB-0001,ATM-HOST-0001,Windows 10 LTSB 2016 Build 14393,13.3,1859.5,4096.0,45.4,207620,52554,18.8,11169,7368,0,73,875168,0,
2026-03-05T03:41:00.000Z,ATM-GB-0002,ATM-HOST-0002,Windows 10 LTSB 2016 Build 14393,10.5,1767.2,4096.0,43.14,208257,53649,18.6,10366,9132,0,71,814568,0,
2026-03-05T03:41:00.000Z,ATM-GB-0003,ATM-HOST-0003,Windows 10 LTSB 2016 Build 14393,13.3,1818.1,4096.0,44.39,203487,48505,18.3,10203,7936,0,74,559251,0,
2026-03-05T03:41:00.000Z,ATM-GB-0004,ATM-HOST-0004,Windows 10 LTSB 2016 Build 14393,13.0,1824.8,4096.0,44.55,191148,47319,18.5,13439,7004,0,72,451347,0,
2026-03-05T03:41:00.000Z,ATM-GB-0005,ATM-HOST-0005,Windows 10 LTSB 2016 Build 14393,11.5,1938.1,4096.0,47.32,192389,47333,18.4,13787,8823,0,73,685348,0,
2026-03-05T03:41:00.000Z,ATM-GB-0006,ATM-HOST-0006,Windows 10 LTSB 2016 Build 14393,11.7,1941.2,4096.0,47.39,217787,45128,18.3,13662,8891,0,73,478111,0,
2026-03-05T03:42:00.000Z,ATM-GB-0001,ATM-HOST-0001,Windows 10 LTSB 2016 Build 14393,12.4,1930.0,4096.0,47.12,218250,54093,18.7,11712,8952,0,72,875228,0,
2026-03-05T03:42:00.000Z,ATM-GB-0002,ATM-HOST-0002,Windows 10 LTSB 2016 Build 14393,12.1,1902.8,4096.0,46.46,208071,52359,18.4,12592,9035,0,70,814628,0,
2026-03-05T03:42:00.000Z,ATM-GB-0003,ATM-HOST-0003,Windows 10 LTSB 2016 Build 14393,12.2,1788.2,4096.0,43.66,200564,47930,18.7,10882,7337,0,70,559311,0,
2026-03-05T03:42:00.000Z,ATM-GB-0004,ATM-HOST-0004,Windows 10 LTSB 2016 Build 14393,13.6,1872.9,4096.0,45.73,205746,48133,18.6,12521,7001,0,72,451407,0,
2026-03-05T03:42:00.000Z,ATM-GB-0005,ATM-HOST-0005,Windows 10 LTSB 2016 Build 14393,12.7,1912.0,4096.0,46.68,195047,52252,18.8,11181,8786,0,68,685408,0,
2026-03-05T03:42:00.000Z,ATM-GB-0006,ATM-HOST-0006,Windows 10 LTSB 2016 Build 14393,12.9,1758.4,4096.0,42.93,198956,47847,18.6,13189,8175,0,69,478171,0,
2026-03-05T03:43:00.000Z,ATM-GB-0001,ATM-HOST-0001,Windows 10 LTSB 2016 Build 14393,13.6,1785.4,4096.0,43.59,213057,54831,18.2,10588,7844,0,70,875288,0,
2026-03-05T03:43:00.000Z,ATM-GB-0002,ATM-HOST-0002,Windows 10 LTSB 2016 Build 14393,13.2,1792.1,4096.0,43.75,207643,52354,18.4,11608,7078,0,68,814688,0,
2026-03-05T03:43:00.000Z,ATM-GB-0003,ATM-HOST-0003,Windows 10 LTSB 2016 Build 14393,12.5,1893.8,4096.0,46.24,203280,51553,18.8,12637,6823,0,75,559371,0,
2026-03-05T03:43:00.000Z,ATM-GB-0004,ATM-HOST-0004,Windows 10 LTSB 2016 Build 14393,12.9,1907.1,4096.0,46.56,181518,47990,18.2,10539,8846,0,73,451467,0,
2026-03-05T03:43:00.000Z,ATM-GB-0005,ATM-HOST-0005,Windows 10 LTSB 2016 Build 14393,11.7,1878.9,4096.0,45.87,184015,51708,18.5,11930,7637,0,70,685468,0,
2026-03-05T03:43:00.000Z,ATM-GB-0006,ATM-HOST-0006,Windows 10 LTSB 2016 Build 14393,11.5,1803.9,4096.0,44.04,206859,49405,18.5,11510,8973,0,72,478231,0,
2026-03-05T03:44:00.000Z,ATM-GB-0001,ATM-HOST-0001,Windows 10 LTSB 2016 Build 14393,11.2,1781.1,4096.0,43.48,194900,54126,18.6,10635,7118,0,76,875348,0,
2026-03-05T03:44:00.000Z,ATM-GB-0002,ATM-HOST-0002,Windows 10 LTSB 2016 Build 14393,13.8,1873.6,4096.0,45.74,194469,53782,18.1,12249,7948,0,69,814748,0,
2026-03-05T03:44:00.000Z,ATM-GB-0003,ATM-HOST-0003,Windows 10 LTSB 2016 Build 14393,12.4,1796.6,4096.0,43.86,194693,54462,18.4,10502,7312,0,72,559431,0,
2026-03-05T03:44:00.000Z,ATM-GB-0004,ATM-HOST-0004,Windows 10 LTSB 2016 Build 14393,11.1,1816.4,4096.0,44.35,213791,54511,18.7,13114,7171,0,72,451527,0,
2026-03-05T03:44:00.000Z,ATM-GB-0005,ATM-HOST-0005,Windows 10 LTSB 2016 Build 14393,13.2,1794.9,4096.0,43.82,217098,45260,18.8,11891,8825,0,70,685528,0,
2026-03-05T03:44:00.000Z,ATM-GB-0006,ATM-HOST-0006,Windows 10 LTSB 2016 Build 14393,11.8,1868.1,4096.0,45.61,184104,49259,18.3,13550,8789,0,68,478291,0,
2026-03-05T03:45:00.000Z,ATM-GB-0001,ATM-HOST-0001,Windows 10 LTSB 2016 Build 14393,10.7,1832.0,4096.0,44.73,218575,51924,18.7,12176,8104,0,73,875408,0,
2026-03-05T03:45:00.000Z,ATM-GB-0002,ATM-HOST-0002,Windows 10 LTSB 2016 Build 14393,11.4,1863.7,4096.0,45.5,183774,45568,18.4,13058,9196,0,74,814808,0,
2026-03-05T03:45:00.000Z,ATM-GB-0003,ATM-HOST-0003,Windows 10 LTSB 2016 Build 14393,12.4,1837.1,4096.0,44.85,215832,50316,18.2,11029,7898,0,70,559491,0,
2026-03-05T03:45:00.000Z,ATM-GB-0004,ATM-HOST-0004,Windows 10 LTSB 2016 Build 14393,13.2,1758.7,4096.0,42.94,187733,47960,18.7,10370,8836,0,68,451587,0,
2026-03-05T03:45:00.000Z,ATM-GB-0005,ATM-HOST-0005,Windows 10 LTSB 2016 Build 14393,11.3,1831.7,4096.0,44.72,181681,47491,18.6,10534,6916,0,68,685588,0,
2026-03-05T03:45:00.000Z,ATM-GB-0006,ATM-HOST-0006,Windows 10 LTSB 2016 Build 14393,10.9,1833.3,4096.0,44.76,214383,47535,18.3,13599,9119,0,73,478351,0,
2026-03-05T03:46:00.000Z,ATM-GB-0001,ATM-HOST-0001,Windows 10 LTSB 2016 Build 14393,11.7,1852.8,4096.0,45.23,202791,54350,18.3,13301,9095,0,72,875468,0,
2026-03-05T03:46:00.000Z,ATM-GB-0002,ATM-HOST-0002,Windows 10 LTSB 2016 Build 14393,11.9,1839.5,4096.0,44.91,214296,47816,18.3,11393,8244,0,75,814868,0,
2026-03-05T03:46:00.000Z,ATM-GB-0003,ATM-HOST-0003,Windows 10 LTSB 2016 Build 14393,12.3,1862.1,4096.0,45.46,201084,49200,18.8,11412,8386,0,68,559551,0,
2026-03-05T03:46:00.000Z,ATM-GB-0004,ATM-HOST-0004,Windows 10 LTSB 2016 Build 14393,11.6,1783.4,4096.0,43.54,185255,48886,18.5,13787,9094,0,71,451647,0,
2026-03-05T03:46:00.000Z,ATM-GB-0005,ATM-HOST-0005,Windows 10 LTSB 2016 Build 14393,13.4,1867.3,4096.0,45.59,203772,51043,18.8,12059,8907,0,70,685648,0,
2026-03-05T03:46:00.000Z,ATM-GB-0006,ATM-HOST-0006,Windows 10 LTSB 2016 Build 14393,13.5,1878.0,4096.0,45.85,217731,52072,18.7,13441,7130,0,75,478411,0,
2026-03-05T03:47:00.000Z,ATM-GB-0001,ATM-HOST-0001,Windows 10 LTSB 2016 Build 14393,11.1,1926.6,4096.0,47.04,201939,53688,18.6,12714,8093,0,70,875528,0,
2026-03-05T03:47:00.000Z,ATM-GB-0002,ATM-HOST-0002,Windows 10 LTSB 2016 Build 14393,11.1,1776.8,4096.0,43.38,187637,54871,18.7,13466,8902,0,69,814928,0,
2026-03-05T03:47:00.000Z,ATM-GB-0003,ATM-HOST-0003,Windows 10 LTSB 2016 Build 14393,10.7,1769.0,4096.0,43.19,205198,52153,18.8,10911,7052,0,72,559611,0,
2026-03-05T03:47:00.000Z,ATM-GB-0004,ATM-HOST-0004,Windows 10 LTSB 2016 Build 14393,12.3,1886.2,4096.0,46.05,213228,50419,18.6,11968,8580,0,72,451707,0,
2026-03-05T03:47:00.000Z,ATM-GB-0005,ATM-HOST-0005,Windows 10 LTSB 2016 Build 14393,11.8,1776.7,4096.0,43.38,217301,47267,18.6,13367,7693,0,74,685708,0,
2026-03-05T03:47:00.000Z,ATM-GB-0006,ATM-HOST-0006,Windows 10 LTSB 2016 Build 14393,10.6,1929.3,4096.0,47.1,186742,52713,18.4,12277,7897,0,70,478471,0,
2026-03-05T03:48:00.000Z,ATM-GB-0001,ATM-HOST-0001,Windows 10 LTSB 2016 Build 14393,12.5,1912.8,4096.0,46.7,189055,54472,18.7,11551,7480,0,71,875588,0,
2026-03-05T03:48:00.000Z,ATM-GB-0002,ATM-HOST-0002,Windows 10 LTSB 2016 Build 14393,11.2,1816.3,4096.0,44.34,216191,50324,18.8,11980,8352,0,69,814988,0,
2026-03-05T03:48:00.000Z,ATM-GB-0003,ATM-HOST-0003,Windows 10 LTSB 2016 Build 14393,11.4,1866.9,4096.0,45.58,208651,54566,18.6,13675,7301,0,69,559671,0,
2026-03-05T03:48:00.000Z,ATM-GB-0004,ATM-HOST-0004,Windows 10 LTSB 2016 Build 14393,11.6,1813.6,4096.0,44.28,210853,46670,18.2,11934,8249,0,68,451767,0,
2026-03-05T03:48:00.000Z,ATM-GB-0005,ATM-HOST-0005,Windows 10 LTSB 2016 Build 14393,10.5,1808.9,4096.0,44.16,199073,48639,18.8,13186,7770,0,73,685768,0,
2026-03-05T03:48:00.000Z,ATM-GB-0006,ATM-HOST-0006,Windows 10 LTSB 2016 Build 14393,11.1,1901.2,4096.0,46.42,193292,52971,18.2,12872,8624,0,71,478531,0,
2026-03-05T03:49:00.000Z,ATM-GB-0001,ATM-HOST-0001,Windows 10 LTSB 2016 Build 14393,11.7,1789.0,4096.0,43.68,190332,47264,18.5,12566,7455,0,73,875648,0,
2026-03-05T03:49:00.000Z,ATM-GB-0002,ATM-HOST-0002,Windows 10 LTSB 2016 Build 14393,11.9,1826.3,4096.0,44.59,196979,49113,18.6,10486,7499,0,76,815048,0,
2026-03-05T03:49:00.000Z,ATM-GB-0003,ATM-HOST-0003,Windows 10 LTSB 2016 Build 14393,10.7,1768.1,4096.0,43.17,196270,54944,18.2,10477,7238,0,69,559731,0,
2026-03-05T03:49:00.000Z,ATM-GB-0004,ATM-HOST-0004,Windows 10 LTSB 2016 Build 14393,13.5,1904.6,4096.0,46.5,215416,46079,18.5,11601,9112,0,68,451827,0,
2026-03-05T03:49:00.000Z,ATM-GB-0005,ATM-HOST-0005,Windows 10 LTSB 2016 Build 14393,11.7,1932.9,4096.0,47.19,196310,53365,18.6,12518,7267,0,70,685828,0,
2026-03-05T03:49:00.000Z,ATM-GB-0006,ATM-HOST-0006,Windows 10 LTSB 2016 Build 14393,10.6,1781.3,4096.0,43.49,203237,52916,18.5,11116,8329,0,76,478591,0,
2026-03-05T03:50:00.000Z,ATM-GB-0001,ATM-HOST-0001,Windows 10 LTSB 2016 Build 14393,11.1,1776.4,4096.0,43.37,195191,46336,18.7,10884,8753,0,74,875708,0,
2026-03-05T03:50:00.000Z,ATM-GB-0002,ATM-HOST-0002,Windows 10 LTSB 2016 Build 14393,12.8,1771.9,4096.0,43.26,185451,47045,18.6,10891,8195,0,74,815108,0,
2026-03-05T03:50:00.000Z,ATM-GB-0003,ATM-HOST-0003,Windows 10 LTSB 2016 Build 14393,13.5,1821.8,4096.0,44.48,200818,46414,18.5,13290,6810,0,72,559791,0,
2026-03-05T03:50:00.000Z,ATM-GB-0004,ATM-HOST-0004,Windows 10 LTSB 2016 Build 14393,11.6,1813.5,4096.0,44.27,201234,50534,18.8,11492,8196,0,74,451887,0,
2026-03-05T03:50:00.000Z,ATM-GB-0005,ATM-HOST-0005,Windows 10 LTSB 2016 Build 14393,13.6,1773.6,4096.0,43.3,197475,53405,18.5,12326,6993,0,68,685888,0,
2026-03-05T03:50:00.000Z,ATM-GB-0006,ATM-HOST-0006,Windows 10 LTSB 2016 Build 14393,12.7,1859.9,4096.0,45.41,204927,54399,18.2,10816,6865,0,68,478651,0,
2026-03-05T03:51:00.000Z,ATM-GB-0001,ATM-HOST-0001,Windows 10 LTSB 2016 Build 14393,12.2,1789.8,4096.0,43.7,198382,52282,18.4,13680,8374,0,74,875768,0,
2026-03-05T03:51:00.000Z,ATM-GB-0002,ATM-HOST-0002,Windows 10 LTSB 2016 Build 14393,11.4,1844.7,4096.0,45.04,194959,50875,18.4,11126,6875,0,73,815168,0,
2026-03-05T03:51:00.000Z,ATM-GB-0003,ATM-HOST-0003,Windows 10 LTSB 2016 Build 14393,12.2,1938.9,4096.0,47.34,186515,51522,18.4,13439,7527,0,74,559851,0,
2026-03-05T03:51:00.000Z,ATM-GB-0004,ATM-HOST-0004,Windows 10 LTSB 2016 Build 14393,13.7,1904.7,4096.0,46.5,215612,49499,18.2,11703,7146,0,76,451947,0,
2026-03-05T03:51:00.000Z,ATM-GB-0005,ATM-HOST-0005,Windows 10 LTSB 2016 Build 14393,12.0,1905.6,4096.0,46.52,210876,53893,18.4,13640,6972,0,73,685948,0,
2026-03-05T03:51:00.000Z,ATM-GB-0006,ATM-HOST-0006,Windows 10 LTSB 2016 Build 14393,12.1,1937.2,4096.0,47.29,191908,45629,18.3,10607,8063,0,74,478711,0,
2026-03-05T03:52:00.000Z,ATM-GB-0001,ATM-HOST-0001,Windows 10 LTSB 2016 Build 14393,10.3,1791.0,4096.0,43.73,213707,47202,18.6,12377,8571,0,73,875828,0,
2026-03-05T03:52:00.000Z,ATM-GB-0002,ATM-HOST-0002,Windows 10 LTSB 2016 Build 14393,10.2,1765.1,4096.0,43.09,188278,51234,18.3,13135,8193,0,68,815228,0,
2026-03-05T03:52:00.000Z,ATM-GB-0003,ATM-HOST-0003,Windows 10 LTSB 2016 Build 14393,10.2,1911.3,4096.0,46.66,217306,53670,18.3,10787,9117,0,72,559911,0,
2026-03-05T03:52:00.000Z,ATM-GB-0004,ATM-HOST-0004,Windows 10 LTSB 2016 Build 14393,10.9,1940.1,4096.0,47.37,216982,47108,18.8,10215,7460,0,76,452007,0,
2026-03-05T03:52:00.000Z,ATM-GB-0005,ATM-HOST-0005,Windows 10 LTSB 2016 Build 14393,11.9,1914.6,4096.0,46.74,211747,46876,18.7,13282,6816,0,68,686008,0,
2026-03-05T03:52:00.000Z,ATM-GB-0006,ATM-HOST-0006,Windows 10 LTSB 2016 Build 14393,13.2,1934.5,4096.0,47.23,205973,50693,18.7,10729,8343,0,75,478771,0,
2026-03-05T03:53:00.000Z,ATM-GB-0001,ATM-HOST-0001,Windows 10 LTSB 2016 Build 14393,10.9,1879.6,4096.0,45.89,203259,51269,18.5,10413,8938,0,74,875888,0,
2026-03-05T03:53:00.000Z,ATM-GB-0002,ATM-HOST-0002,Windows 10 LTSB 2016 Build 14393,11.8,1834.5,4096.0,44.79,191796,54072,18.2,10591,7546,0,76,815288,0,
2026-03-05T03:53:00.000Z,ATM-GB-0003,ATM-HOST-0003,Windows 10 LTSB 2016 Build 14393,11.9,1791.5,4096.0,43.74,205950,45279,18.2,12044,7915,0,70,559971,0,
2026-03-05T03:53:00.000Z,ATM-GB-0004,ATM-HOST-0004,Windows 10 LTSB 2016 Build 14393,13.1,1918.5,4096.0,46.84,212570,50002,18.7,11394,7894,0,76,452067,0,
2026-03-05T03:53:00.000Z,ATM-GB-0005,ATM-HOST-0005,Windows 10 LTSB 2016 Build 14393,10.4,1831.7,4096.0,44.72,196370,48192,18.3,12224,7665,0,71,686068,0,
2026-03-05T03:53:00.000Z,ATM-GB-0006,ATM-HOST-0006,Windows 10 LTSB 2016 Build 14393,10.3,1809.9,4096.0,44.19,202045,49276,18.6,10943,7407,0,68,478831,0,
2026-03-05T03:54:00.000Z,ATM-GB-0001,ATM-HOST-0001,Windows 10 LTSB 2016 Build 14393,13.5,1758.9,4096.0,42.94,204965,47113,18.4,12526,7927,0,75,875948,0,
2026-03-05T03:54:00.000Z,ATM-GB-0002,ATM-HOST-0002,Windows 10 LTSB 2016 Build 14393,10.9,1904.4,4096.0,46.49,196529,52724,18.5,10458,8524,0,70,815348,0,
2026-03-05T03:54:00.000Z,ATM-GB-0003,ATM-HOST-0003,Windows 10 LTSB 2016 Build 14393,13.0,1936.9,4096.0,47.29,201661,47716,18.4,11524,8359,0,74,560031,0,
2026-03-05T03:54:00.000Z,ATM-GB-0004,ATM-HOST-0004,Windows 10 LTSB 2016 Build 14393,10.3,1788.9,4096.0,43.67,202075,49331,18.1,12201,7994,0,73,452127,0,
2026-03-05T03:54:00.000Z,ATM-GB-0005,ATM-HOST-0005,Windows 10 LTSB 2016 Build 14393,13.7,1928.7,4096.0,47.09,199796,54859,18.3,11544,8841,0,72,686128,0,
2026-03-05T03:54:00.000Z,ATM-GB-0006,ATM-HOST-0006,Windows 10 LTSB 2016 Build 14393,11.7,1802.3,4096.0,44.0,190815,50014,18.4,11029,7931,0,74,478891,0,
2026-03-05T03:55:00.000Z,ATM-GB-0001,ATM-HOST-0001,Windows 10 LTSB 2016 Build 14393,10.8,1766.4,4096.0,43.12,197034,49078,18.2,11015,8515,0,74,876008,0,
2026-03-05T03:55:00.000Z,ATM-GB-0002,ATM-HOST-0002,Windows 10 LTSB 2016 Build 14393,11.4,1786.1,4096.0,43.61,202602,45462,18.2,10487,7997,0,74,815408,0,
2026-03-05T03:55:00.000Z,ATM-GB-0003,ATM-HOST-0003,Windows 10 LTSB 2016 Build 14393,12.3,1907.8,4096.0,46.58,217856,48936,18.4,11998,8858,0,73,560091,0,
2026-03-05T03:55:00.000Z,ATM-GB-0004,ATM-HOST-0004,Windows 10 LTSB 2016 Build 14393,11.7,1874.1,4096.0,45.75,215615,51338,18.5,12858,8176,0,73,452187,0,
2026-03-05T03:55:00.000Z,ATM-GB-0005,ATM-HOST-0005,Windows 10 LTSB 2016 Build 14393,13.1,1928.2,4096.0,47.08,198351,51481,18.4,13244,6917,0,68,686188,0,
2026-03-05T03:55:00.000Z,ATM-GB-0006,ATM-HOST-0006,Windows 10 LTSB 2016 Build 14393,13.1,1896.3,4096.0,46.3,217596,45192,18.5,12975,8915,0,71,478951,0,
2026-03-05T03:56:00.000Z,ATM-GB-0001,ATM-HOST-0001,Windows 10 LTSB 2016 Build 14393,11.9,1899.1,4096.0,46.36,210154,54871,18.9,13688,7550,0,73,876068,0,
2026-03-05T03:56:00.000Z,ATM-GB-0002,ATM-HOST-0002,Windows 10 LTSB 2016 Build 14393,11.9,1864.5,4096.0,45.52,215130,54148,18.3,13627,6914,0,69,815468,0,
2026-03-05T03:56:00.000Z,ATM-GB-0003,ATM-HOST-0003,Windows 10 LTSB 2016 Build 14393,10.6,1870.7,4096.0,45.67,219288,49004,18.3,13139,8299,0,75,560151,0,
2026-03-05T03:56:00.000Z,ATM-GB-0004,ATM-HOST-0004,Windows 10 LTSB 2016 Build 14393,11.8,1864.4,4096.0,45.52,190276,49550,18.9,11232,8225,0,68,452247,0,
2026-03-05T03:56:00.000Z,ATM-GB-0005,ATM-HOST-0005,Windows 10 LTSB 2016 Build 14393,13.3,1764.6,4096.0,43.08,184110,52590,18.5,11049,8189,0,70,686248,0,
2026-03-05T03:56:00.000Z,ATM-GB-0006,ATM-HOST-0006,Windows 10 LTSB 2016 Build 14393,10.6,1894.4,4096.0,46.25,207582,52199,18.5,12862,7911,0,68,479011,0,
2026-03-05T03:57:00.000Z,ATM-GB-0001,ATM-HOST-0001,Windows 10 LTSB 2016 Build 14393,12.1,1830.5,4096.0,44.69,203044,53642,18.5,11090,8122,0,68,876128,0,
2026-03-05T03:57:00.000Z,ATM-GB-0002,ATM-HOST-0002,Windows 10 LTSB 2016 Build 14393,10.7,1794.0,4096.0,43.8,185613,49636,18.7,10569,7929,0,73,815528,0,
2026-03-05T03:57:00.000Z,ATM-GB-0003,ATM-HOST-0003,Windows 10 LTSB 2016 Build 14393,12.6,1844.8,4096.0,45.04,200564,53990,18.6,12496,6873,0,68,560211,0,
2026-03-05T03:57:00.000Z,ATM-GB-0004,ATM-HOST-0004,Windows 10 LTSB 2016 Build 14393,11.3,1775.3,4096.0,43.34,203454,54151,18.7,12629,7044,0,74,452307,0,
2026-03-05T03:57:00.000Z,ATM-GB-0005,ATM-HOST-0005,Windows 10 LTSB 2016 Build 14393,12.9,1842.3,4096.0,44.98,195533,47464,18.8,10338,8008,0,69,686308,0,
2026-03-05T03:57:00.000Z,ATM-GB-0006,ATM-HOST-0006,Windows 10 LTSB 2016 Build 14393,10.6,1888.0,4096.0,46.09,188061,48514,18.8,13234,8033,0,73,479071,0,
2026-03-05T03:58:00.000Z,ATM-GB-0001,ATM-HOST-0001,Windows 10 LTSB 2016 Build 14393,12.8,1784.0,4096.0,43.55,209268,45632,18.4,12571,7324,0,76,876188,0,
2026-03-05T03:58:00.000Z,ATM-GB-0002,ATM-HOST-0002,Windows 10 LTSB 2016 Build 14393,12.7,1795.2,4096.0,43.83,210339,51776,18.5,12620,8109,0,72,815588,0,
2026-03-05T03:58:00.000Z,ATM-GB-0003,ATM-HOST-0003,Windows 10 LTSB 2016 Build 14393,10.6,1942.0,4096.0,47.41,195471,50927,18.6,12664,6852,0,74,560271,0,
2026-03-05T03:58:00.000Z,ATM-GB-0004,ATM-HOST-0004,Windows 10 LTSB 2016 Build 14393,12.2,1843.6,4096.0,45.01,185022,51962,18.6,11646,7196,0,71,452367,0,
2026-03-05T03:58:00.000Z,ATM-GB-0005,ATM-HOST-0005,Windows 10 LTSB 2016 Build 14393,10.9,1937.9,4096.0,47.31,214431,45728,18.5,12250,8903,0,75,686368,0,
2026-03-05T03:58:00.000Z,ATM-GB-0006,ATM-HOST-0006,Windows 10 LTSB 2016 Build 14393,10.5,1916.2,4096.0,46.78,205795,45604,18.5,11762,7062,0,69,479131,0,
