timestamp,project_id,resource_type,resource_id,zone,metric_name,metric_value,metric_unit,cpu_usage_percent,memory_usage_bytes,memory_limit_bytes,network_ingress_bytes,network_egress_bytes,restart_count,label_app,label_env,label_version,_anomaly
2026-03-05T02:50:00.000Z,synth-banking-sim-001,cloud_sql_instance,synth-sql-instance-01,europe-west2-b,cloudsql/database/cpu/usage_time,0.0544,s{CPU},5.44,,,,,0,terminal-handler-db,prod-sim,,
2026-03-05T02:51:00.000Z,synth-banking-sim-001,gke_container,terminal-handler-pod-7d9f-xk2lp,europe-west2-b,container/cpu/usage_time,0.0877,s{CPU},8.77,309351577,1073741824,229198,106443,0,terminal-handler,prod-sim,2.7.0,
2026-03-05T02:51:00.000Z,synth-banking-sim-001,cloud_sql_instance,synth-sql-instance-01,europe-west2-b,cloudsql/database/cpu/usage_time,0.0506,s{CPU},5.06,,,,,0,terminal-handler-db,prod-sim,,
2026-03-05T02:52:00.000Z,synth-banking-sim-001,gke_container,terminal-handler-pod-7d9f-xk2lp,europe-west2-b,container/cpu/usage_time,0.0754,s{CPU},7.54,308670090,1073741824,217364,92871,0,terminal-handler,prod-sim,2.7.0,
2026-03-05T02:52:00.000Z,synth-banking-sim-001,cloud_sql_instance,synth-sql-instance-01,europe-west2-b,cloudsql/database/cpu/usage_time,0.0553,s{CPU},5.53,,,,,0,terminal-handler-db,prod-sim,,
2026-03-05T02:53:00.000Z,synth-banking-sim-001,gke_container,terminal-handler-pod-7d9f-xk2lp,europe-west2-b,container/cpu/usage_time,0.0766,s{CPU},7.66,312887415,1073741824,216308,94587,0,terminal-handler,prod-sim,2.7.0,
2026-03-05T02:53:00.000Z,synth-banking-sim-001,cloud_sql_instance,synth-sql-instance-01,europe-west2-b,cloudsql/database/cpu/usage_time,0.0445,s{CPU},4.45,,,,,0,terminal-handler-db,prod-sim,,
2026-03-05T02:54:00.000Z,synth-banking-sim-001,gke_container,terminal-handler-pod-7d9f-xk2lp,europe-west2-b,container/cpu/usage_time,0.0873,s{CPU},8.73,307506686,1073741824,218154,92129,0,terminal-handler,prod-sim,2.7.0,
2026-03-05T02:54:00.000Z,synth-banking-sim-001,cloud_sql_instance,synth-sql-instance-01,europe-west2-b,cloudsql/database/cpu/usage_time,0.0548,s{CPU},5.48,,,,,0,terminal-handler-db,prod-sim,,
2026-03-05T02:55:00.000Z,synth-banking-sim-001,gke_container,terminal-handler-pod-7d9f-xk2lp,europe-west2-b,container/cpu/usage_time,0.0775,s{CPU},7.75,321095902,1073741824,194402,99896,0,terminal-handler,prod-sim,2.7.0,
2026-03-05T02:55:00.000Z,synth-banking-sim-001,cloud_sql_instance,synth-sql-instance-01,europe-west2-b,cloudsql/database/cpu/usage_time,0.0536,s{CPU},5.36,,,,,0,terminal-handler-db,prod-sim,,
2026-03-05T02:56:00.000Z,synth-banking-sim-001,gke_container,terminal-handler-pod-7d9f-xk2lp,europe-west2-b,container/cpu/usage_time,0.0785,s{CPU},7.85,321561953,1073741824,175683,90707,0,terminal-handler,prod-sim,2.7.0,
2026-03-05T02:56:00.000Z,synth-banking-sim-001,cloud_sql_instance,synth-sql-instance-01,europe-west2-b,cloudsql/database/cpu/usage_time,0.0566,s{CPU},5.66,,,,,0,terminal-handler-db,prod-sim,,
2026-03-05T02:57:00.000Z,synth-banking-sim-001,gke_container,terminal-handler-pod-7d9f-xk2lp,europe-west2-b,container/cpu/usage_time,0.0767,s{CPU},7.67,320685080,1073741824,188871,101203,0,terminal-handler,prod-sim,2.7.0,
2026-03-05T02:57:00.000Z,synth-banking-sim-001,cloud_sql_instance,synth-sql-instance-01,europe-west2-b,cloudsql/database/cpu/usage_time,0.056,s{CPU},5.6,,,,,0,terminal-handler-db,prod-sim,,
2026-03-05T02:58:00.000Z,synth-banking-sim-001,gke_container,terminal-handler-pod-7d9f-xk2lp,europe-west2-b,container/cpu/usage_time,0.0819,s{CPU},8.19,311802432,1073741824,203093,93859,0,terminal-handler,prod-sim,2.7.0,
2026-03-05T02:58:00.000Z,synth-banking-sim-001,cloud_sql_instance,synth-sql-instance-01,europe-west2-b,cloudsql/database/cpu/usage_time,0.052,s{CPU},5.2,,,,,0,terminal-handler-db,prod-sim,,
2026-03-05T02:59:00.000Z,synth-banking-sim-001,gke_container,terminal-handler-pod-7d9f-xk2lp,europe-west2-b,container/cpu/usage_time,0.0831,s{CPU},8.31,311892615,1073741824,224772,95474,0,terminal-handler,prod-sim,2.7.0,
2026-03-05T02:59:00.000Z,synth-banking-sim-001,cloud_sql_instance,synth-sql-instance-01,europe-west2-b,cloudsql/database/cpu/usage_time,0.0565,s{CPU},5.65,,,,,0,terminal-handler-db,prod-sim,,
2026-03-05T03:00:00.000Z,synth-banking-sim-001,gke_container,terminal-handler-pod-7d9f-xk2lp,europe-west2-b,container/cpu/usage_time,0.0807,s{CPU},8.07,318902195,1073741824,227275,93030,0,terminal-handler,prod-sim,2.7.0,
2026-03-05T03:00:00.000Z,synth-banking-sim-001,cloud_sql_instance,synth-sql-instance-01,europe-west2-b,cloudsql/database/cpu/usage_time,0.0494,s{CPU},4.94,,,,,0,terminal-handler-db,prod-sim,,
2026-03-05T03:01:00.000Z,synth-banking-sim-001,gke_container,terminal-handler-pod-7d9f-xk2lp,europe-west2-b,container/cpu/usage_time,0.0742,s{CPU},7.42,317604233,1073741824,207883,102896,0,terminal-handler,prod-sim,2.7.0,
2026-03-05T03:01:00.000Z,synth-banking-sim-001,cloud_sql_instance,synth-sql-instance-01,europe-west2-b,cloudsql/database/cpu/usage_time,0.0426,s{CPU},4.26,,,,,0,terminal-handler-db,prod-sim,,
2026-03-05T03:02:00.000Z,synth-banking-sim-001,gke_container,terminal-handler-pod-7d9f-xk2lp,europe-west2-b,container/cpu/usage_time,0.0746,s{CPU},7.46,309443049,1073741824,215353,109343,0,terminal-handler,prod-sim,2.7.0,
2026-03-05T03:02:00.000Z,synth-banking-sim-001,cloud_sql_instance,synth-sql-instance-01,europe-west2-b,cloudsql/database/cpu/usage_time,0.0445,s{CPU},4.45,,,,,0,terminal-handler-db,prod-sim,,
2026-03-05T03:03:00.000Z,synth-banking-sim-001,gke_container,terminal-handler-pod-7d9f-xk2lp,europe-west2-b,container/cpu/usage_time,0.0723,s{CPU},7.23,320372846,1073741824,211129,110397,0,terminal-handler,prod-sim,2.7.0,
2026-03-05T03:03:00.000Z,synth-banking-sim-001,cloud_sql_instance,synth-sql-instance-01,europe-west2-b,cloudsql/database/cpu/usage_time,0.0504,s{CPU},5.04,,,,,0,terminal-handler-db,prod-sim,,
2026-03-05T03:04:00.000Z,synth-banking-sim-001,gke_container,terminal-handler-pod-7d9f-xk2lp,europe-west2-b,container/cpu/usage_time,0.077,s{CPU},7.7,310319508,1073741824,179355,115761,0,terminal-handler,prod-sim,2.7.0,
2026-03-05T03:04:00.000Z,synth-banking-sim-001,cloud_sql_instance,synth-sql-instance-01,europe-west2-b,cloudsql/database/cpu/usage_time,0.0475,s{CPU},4.75,,,,,0,terminal-handler-db,prod-sim,,
2026-03-05T03:05:00.000Z,synth-banking-sim-001,gke_container,terminal-handler-pod-7d9f-xk2lp,europe-west2-b,container/cpu/usage_time,0.0846,s{CPU},8.46,321709642,1073741824,182136,101061,0,terminal-handler,prod-sim,2.7.0,
2026-03-05T03:05:00.000Z,synth-banking-sim-001,cloud_sql_instance,synth-sql-instance-01,europe-west2-b,cloudsql/database/cpu/usage_time,0.0512,s{CPU},5.12,,,,,0,terminal-handler-db,prod-sim,,
2026-03-05T03:06:00.000Z,synth-banking-sim-001,gke_container,terminal-handler-pod-7d9f-xk2lp,europe-west2-b,container/cpu/usage_time,0.0806,s{CPU},8.06,314698807,1073741824,175109,116320,0,terminal-handler,prod-sim,2.7.0,
2026-03-05T03:06:00.000Z,synth-banking-sim-001,cloud_sql_instance,synth-sql-instance-01,europe-west2-b,cloudsql/database/cpu/usage_time,0.0477,s{CPU},4.77,,,,,0,terminal-handler-db,prod-sim,,
2026-03-05T03:07:00.000Z,synth-banking-sim-001,gke_container,terminal-handler-pod-7d9f-xk2lp,europe-west2-b,container/cpu/usage_time,0.0813,s{CPU},8.13,316375223,1073741824,235453,94131,0,terminal-handler,prod-sim,2.7.0,
2026-03-05T03:07:00.000Z,synth-banking-sim-001,cloud_sql_instance,synth-sql-instance-01,europe-west2-b,cloudsql/database/cpu/usage_time,0.0558,s{CPU},5.58,,,,,0,terminal-handler-db,prod-sim,,
2026-03-05T03:08:00.000Z,synth-banking-sim-001,gke_container,terminal-handler-pod-7d9f-xk2lp,europe-west2-b,container/cpu/usage_time,0.0801,s{CPU},8.01,307629588,1073741824,214145,88893,0,terminal-handler,prod-sim,2.7.0,
2026-03-05T03:08:00.000Z,synth-banking-sim-001,cloud_sql_instance,synth-sql-instance-01,europe-west2-b,cloudsql/database/cpu/usage_time,0.0529,s{CPU},5.29,,,,,0,terminal-handler-db,prod-sim,,
2026-03-05T03:09:00.000Z,synth-banking-sim-001,gke_container,terminal-handler-pod-7d9f-xk2lp,europe-west2-b,container/cpu/usage_time,0.0772,s{CPU},7.72,319614411,1073741824,228567,94585,0,terminal-handler,prod-sim,2.7.0,
2026-03-05T03:09:00.000Z,synth-banking-sim-001,cloud_sql_instance,synth-sql-instance-01,europe-west2-b,cloudsql/database/cpu/usage_time,0.0439,s{CPU},4.39,,,,,0,terminal-handler-db,prod-sim,,
2026-03-05T03:10:00.000Z,synth-banking-sim-001,gke_container,terminal-handler-pod-7d9f-xk2lp,europe-west2-b,container/cpu/usage_time,0.0764,s{CPU},7.64,306488703,1073741824,203143,110935,0,terminal-handler,prod-sim,2.7.0,
2026-03-05T03:10:00.000Z,synth-banking-sim-001,cloud_sql_instance,synth-sql-instance-01,europe-west2-b,cloudsql/database/cpu/usage_time,0.0483,s{CPU},4.83,,,,,0,terminal-handler-db,prod-sim,,
2026-03-05T03:11:00.000Z,synth-banking-sim-001,gke_container,terminal-handler-pod-7d9f-xk2lp,europe-west2-b,container/cpu/usage_time,0.0721,s{CPU},7.21,305535779,1073741824,180806,111001,0,terminal-handler,prod-sim,2.7.0,
2026-03-05T03:11:00.000Z,synth-banking-sim-001,cloud_sql_instance,synth-sql-instance-01,europe-west2-b,cloudsql/database/cpu/usage_time,0.0448,s{CPU},4.48,,,,,0,terminal-handler-db,prod-sim,,
2026-03-05T03:12:00.000Z,synth-banking-sim-001,gke_container,terminal-handler-pod-7d9f-xk2lp,europe-west2-b,container/cpu/usage_time,0.0788,s{CPU},7.88,319720595,1073741824,226528,114362,0,terminal-handler,prod-sim,2.7.0,
2026-03-05T03:12:00.000Z,synth-banking-sim-001,cloud_sql_instance,synth-sql-instance-01,europe-west2-b,cloudsql/database/cpu/usage_time,0.0487,s{CPU},4.87,,,,,0,terminal-handler-db,prod-sim,,
2026-03-05T03:13:00.000Z,synth-banking-sim-001,gke_container,terminal-handler-pod-7d9f-xk2lp,europe-west2-b,container/cpu/usage_time,0.0859,s{CPU},8.59,318975638,1073741824,207119,94876,0,terminal-handler,prod-sim,2.7.0,
2026-03-05T03:13:00.000Z,synth-banking-sim-001,cloud_sql_instance,synth-sql-instance-01,europe-west2-b,cloudsql/database/cpu/usage_time,0.0536,s{CPU},5.36,,,,,0,terminal-handler-db,prod-sim,,
2026-03-05T03:14:00.000Z,synth-banking-sim-001,gke_container,terminal-handler-pod-7d9f-xk2lp,europe-west2-b,container/cpu/usage_time,0.0741,s{CPU},7.41,312775067,1073741824,189088,103623,0,terminal-handler,prod-sim,2.7.0,
2026-03-05T03:14:00.000Z,synth-banking-sim-001,cloud_sql_instance,synth-sql-instance-01,europe-west2-b,cloudsql/database/cpu/usage_time,0.0498,s{CPU},4.98,,,,,0,terminal-handler-db,prod-sim,,
2026-03-05T03:15:00.000Z,synth-banking-sim-001,gke_container,terminal-handler-pod-7d9f-xk2lp,europe-west2-b,container/cpu/usage_time,0.0866,s{CPU},8.66,314025766,1073741824,223449,104914,0,terminal-handler,prod-sim,2.7.0,
2026-03-05T03:15:00.000Z,synth-banking-sim-001,cloud_sql_instance,synth-sql-instance-01,europe-west2-b,cloudsql/database/cpu/usage_time,0.0452,s{CPU},4.52,,,,,0,terminal-handler-db,prod-sim,,
2026-03-05T03:16:00.000Z,synth-banking-sim-001,gke_container,terminal-handler-pod-7d9f-xk2lp,europe-west2-b,container/cpu/usage_time,0.0736,s{CPU},7.36,312458313,1073741824,186957,113471,0,terminal-handler,prod-sim,2.7.0,
2026-03-05T03:16:00.000Z,synth-banking-sim-001,cloud_sql_instance,synth-sql-instance-01,europe-west2-b,cloudsql/database/cpu/usage_time,0.0497,s{CPU},4.97,,,,,0,terminal-handler-db,prod-sim,,
2026-03-05T03:17:00.000Z,synth-banking-sim-001,gke_container,terminal-handler-pod-7d9f-xk2lp,europe-west2-b,container/cpu/usage_time,0.0872,s{CPU},8.72,318160879,1073741824,196991,105196,0,terminal-handler,prod-sim,2.7.0,
2026-03-05T03:17:00.000Z,synth-banking-sim-001,cloud_sql_instance,synth-sql-instance-01,europe-west2-b,cloudsql/database/cpu/usage_time,0.0536,s{CPU},5.36,,,,,0,terminal-handler-db,prod-sim,,
2026-03-05T03:18:00.000Z,synth-banking-sim-001,gke_container,terminal-handler-pod-7d9f-xk2lp,europe-west2-b,container/cpu/usage_time,0.0736,s{CPU},7.36,322258973,1073741824,189038,105586,0,terminal-handler,prod-sim,2.7.0,
2026-03-05T03:18:00.000Z,synth-banking-sim-001,cloud_sql_instance,synth-sql-instance-01,europe-west2-b,cloudsql/database/cpu/usage_time,0.0451,s{CPU},4.51,,,,,0,terminal-handler-db,prod-sim,,
2026-03-05T03:19:00.000Z,synth-banking-sim-001,gke_container,terminal-handler-pod-7d9f-xk2lp,europe-west2-b,container/cpu/usage_time,0.0805,s{CPU},8.05,318884568,1073741824,211255,99332,0,terminal-handler,prod-sim,2.7.0,
2026-03-05T03:19:00.000Z,synth-banking-sim-001,cloud_sql_instance,synth-sql-instance-01,europe-west2-b,cloudsql/database/cpu/usage_time,0.0502,s{CPU},5.02,,,,,0,terminal-handler-db,prod-sim,,
2026-03-05T03:20:00.000Z,synth-banking-sim-001,gke_container,terminal-handler-pod-7d9f-xk2lp,europe-west2-b,container/cpu/usage_time,0.0855,s{CPU},8.55,318902709,1073741824,190737,109506,0,terminal-handler,prod-sim,2.7.0,
2026-03-05T03:20:00.000Z,synth-banking-sim-001,cloud_sql_instance,synth-sql-instance-01,europe-west2-b,cloudsql/database/cpu/usage_time,0.0506,s{CPU},5.06,,,,,0,terminal-handler-db,prod-sim,,
2026-03-05T03:21:00.000Z,synth-banking-sim-001,gke_container,terminal-handler-pod-7d9f-xk2lp,europe-west2-b,container/cpu/usage_time,0.0818,s{CPU},8.18,316501947,1073741824,196212,93897,0,terminal-handler,prod-sim,2.7.0,
2026-03-05T03:21:00.000Z,synth-banking-sim-001,cloud_sql_instance,synth-sql-instance-01,europe-west2-b,cloudsql/database/cpu/usage_time,0.0436,s{CPU},4.36,,,,,0,terminal-handler-db,prod-sim,,
2026-03-05T03:22:00.000Z,synth-banking-sim-001,gke_container,terminal-handler-pod-7d9f-xk2lp,europe-west2-b,container/cpu/usage_time,0.0808,s{CPU},8.08,323101251,1073741824,234964,87536,0,terminal-handler,prod-sim,2.7.0,
2026-03-05T03:22:00.000Z,synth-banking-sim-001,cloud_sql_instance,synth-sql-instance-01,europe-west2-b,cloudsql/database/cpu/usage_time,0.05,s{CPU},5.0,,,,,0,terminal-handler-db,prod-sim,,
2026-03-05T03:23:00.000Z,synth-banking-sim-001,gke_container,terminal-handler-pod-7d9f-xk2lp,europe-west2-b,container/cpu/usage_time,0.0842,s{CPU},8.42,314964141,1073741824,193620,96376,0,terminal-handler,prod-sim,2.7.0,
2026-03-05T03:23:00.000Z,synth-banking-sim-001,cloud_sql_instance,synth-sql-instance-01,europe-west2-b,cloudsql/database/cpu/usage_time,0.0426,s{CPU},4.26,,,,,0,terminal-handler-db,prod-sim,,
2026-03-05T03:24:00.000Z,synth-banking-sim-001,gke_container,terminal-handler-pod-7d9f-xk2lp,europe-west2-b,container/cpu/usage_time,0.0765,s{CPU},7.65,322615050,1073741824,225240,110667,0,terminal-handler,prod-sim,2.7.0,
2026-03-05T03:24:00.000Z,synth-banking-sim-001,cloud_sql_instance,synth-sql-instance-01,europe-west2-b,cloudsql/database/cpu/usage_time,0.0534,s{CPU},5.34,,,,,0,terminal-handler-db,prod-sim,,
2026-03-05T03:25:00.000Z,synth-banking-sim-001,gke_container,terminal-handler-pod-7d9f-xk2lp,europe-west2-b,container/cpu/usage_time,0.0834,s{CPU},8.34,317629534,1073741824,177592,93765,0,terminal-handler,prod-sim,2.7.0,
2026-03-05T03:25:00.000Z,synth-banking-sim-001,cloud_sql_instance,synth-sql-instance-01,europe-west2-b,cloudsql/database/cpu/usage_time,0.055,s{CPU},5.5,,,,,0,terminal-handler-db,prod-sim,,
2026-03-05T03:26:00.000Z,synth-banking-sim-001,gke_container,terminal-handler-pod-7d9f-xk2lp,europe-west2-b,container/cpu/usage_time,0.0746,s{CPU},7.46,314738673,1073741824,207993,91227,0,terminal-handler,prod-sim,2.7.0,
2026-03-05T03:26:00.000Z,synth-banking-sim-001,cloud_sql_instance,synth-sql-instance-01,europe-west2-b,cloudsql/database/cpu/usage_time,0.0465,s{CPU},4.65,,,,,0,terminal-handler-db,prod-sim,,
2026-03-05T03:27:00.000Z,synth-banking-sim-001,gke_container,terminal-handler-pod-7d9f-xk2lp,europe-west2-b,container/cpu/usage_time,0.0796,s{CPU},7.96,305458980,1073741824,230404,96144,0,terminal-handler,prod-sim,2.7.0,
2026-03-05T03:27:00.000Z,synth-banking-sim-001,cloud_sql_instance,synth-sql-instance-01,europe-west2-b,cloudsql/database/cpu/usage_time,0.0575,s{CPU},5.75,,,,,0,terminal-handler-db,prod-sim,,
2026-03-05T03:28:00.000Z,synth-banking-sim-001,gke_container,terminal-handler-pod-7d9f-xk2lp,europe-west2-b,container/cpu/usage_time,0.0804,s{CPU},8.04,319911139,1073741824,206483,87938,0,terminal-handler,prod-sim,2.7.0,
2026-03-05T03:28:00.000Z,synth-banking-sim-001,cloud_sql_instance,synth-sql-instance-01,europe-west2-b,cloudsql/database/cpu/usage_time,0.0502,s{CPU},5.02,,,,,0,terminal-handler-db,prod-sim,,
2026-03-05T03:29:00.000Z,synth-banking-sim-001,gke_container,terminal-handler-pod-7d9f-xk2lp,europe-west2-b,container/cpu/usage_time,0.0759,s{CPU},7.59,308539752,1073741824,221275,97031,0,terminal-handler,prod-sim,2.7.0,
2026-03-05T03:29:00.000Z,synth-banking-sim-001,cloud_sql_instance,synth-sql-instance-01,europe-west2-b,cloudsql/database/cpu/usage_time,0.0498,s{CPU},4.98,,,,,0,terminal-handler-db,prod-sim,,
2026-03-05T03:30:00.000Z,synth-banking-sim-001,gke_container,terminal-handler-pod-7d9f-xk2lp,europe-west2-b,container/cpu/usage_time,0.0814,s{CPU},8.14,308340581,1073741824,183284,110461,0,terminal-handler,prod-sim,2.7.0,
2026-03-05T03:30:00.000Z,synth-banking-sim-001,cloud_sql_instance,synth-sql-instance-01,europe-west2-b,cloudsql/database/cpu/usage_time,0.0505,s{CPU},5.05,,,,,0,terminal-handler-db,prod-sim,,
2026-03-05T03:31:00.000Z,synth-banking-sim-001,gke_container,terminal-handler-pod-7d9f-xk2lp,europe-west2-b,container/cpu/usage_time,0.0823,s{CPU},8.23,305180655,1073741824,189788,102404,0,terminal-handler,prod-sim,2.7.0,
2026-03-05T03:31:00.000Z,synth-banking-sim-001,cloud_sql_instance,synth-sql-instance-01,europe-west2-b,cloudsql/database/cpu/usage_time,0.0429,s{CPU},4.29,,,,,0,terminal-handler-db,prod-sim,,
2026-03-05T03:32:00.000Z,synth-banking-sim-001,gke_container,terminal-handler-pod-7d9f-xk2lp,europe-west2-b,container/cpu/usage_time,0.0777,s{CPU},7.77,309797236,1073741824,193284,116581,0,terminal-handler,prod-sim,2.7.0,
2026-03-05T03:32:00.000Z,synth-banking-sim-001,cloud_sql_instance,synth-sql-instance-01,europe-west2-b,cloudsql/database/cpu/usage_time,0.0572,s{CPU},5.72,,,,,0,terminal-handler-db,prod-sim,,
2026-03-05T03:33:00.000Z,synth-banking-sim-001,gke_container,terminal-handler-pod-7d9f-xk2lp,europe-west2-b,container/cpu/usage_time,0.0821,s{CPU},8.21,314726648,1073741824,223015,88441,0,terminal-handler,prod-sim,2.7.0,
2026-03-05T03:33:00.000Z,synth-banking-sim-001,cloud_sql_instance,synth-sql-instance-01,europe-west2-b,cloudsql/database/cpu/usage_time,0.0447,s{CPU},4.47,,,,,0,terminal-handler-db,prod-sim,,
2026-03-05T03:34:00.000Z,synth-banking-sim-001,gke_container,terminal-handler-pod-7d9f-xk2lp,europe-west2-b,container/cpu/usage_time,0.078,s{CPU},7.8,320301861,1073741824,174596,98280,0,terminal-handler,prod-sim,2.7.0,
2026-03-05T03:34:00.000Z,synth-banking-sim-001,cloud_sql_instance,synth-sql-instance-01,europe-west2-b,cloudsql/database/cpu/usage_time,0.0451,s{CPU},4.51,,,,,0,terminal-handler-db,prod-sim,,
2026-03-05T03:35:00.000Z,synth-banking-sim-001,gke_container,terminal-handler-pod-7d9f-xk2lp,europe-west2-b,container/cpu/usage_time,0.0792,s{CPU},7.92,311033890,1073741824,205371,98621,0,terminal-handler,prod-sim,2.7.0,
2026-03-05T03:35:00.000Z,synth-banking-sim-001,cloud_sql_instance,synth-sql-instance-01,europe-west2-b,cloudsql/database/cpu/usage_time,0.0485,s{CPU},4.85,,,,,0,terminal-handler-db,prod-sim,,
2026-03-05T03:36:00.000Z,synth-banking-sim-001,gke_container,terminal-handler-pod-7d9f-xk2lp,europe-west2-b,container/cpu/usage_time,0.0794,s{CPU},7.94,308574147,1073741824,230072,94278,0,terminal-handler,prod-sim,2.7.0,
2026-03-05T03:36:00.000Z,synth-banking-sim-001,cloud_sql_instance,synth-sql-instance-01,europe-west2-b,cloudsql/database/cpu/usage_time,0.051,s{CPU},5.1,,,,,0,terminal-handler-db,prod-sim,,
2026-03-05T03:37:00.000Z,synth-banking-sim-001,gke_container,terminal-handler-pod-7d9f-xk2lp,europe-west2-b,container/cpu/usage_time,0.0849,s{CPU},8.49,307205857,1073741824,215409,96456,0,terminal-handler,prod-sim,2.7.0,
2026-03-05T03:37:00.000Z,synth-banking-sim-001,cloud_sql_instance,synth-sql-instance-01,europe-west2-b,cloudsql/database/cpu/usage_time,0.0497,s{CPU},4.97,,,,,0,terminal-handler-db,prod-sim,,
2026-03-05T03:38:00.000Z,synth-banking-sim-001,gke_container,terminal-handler-pod-7d9f-xk2lp,europe-west2-b,container/cpu/usage_time,0.083,s{CPU},8.3,310644543,1073741824,190414,92757,0,terminal-handler,prod-sim,2.7.0,
2026-03-05T03:38:00.000Z,synth-banking-sim-001,cloud_sql_instance,synth-sql-instance-01,europe-west2-b,cloudsql/database/cpu/usage_time,0.0454,s{CPU},4.54,,,,,0,terminal-handler-db,prod-sim,,
2026-03-05T03:39:00.000Z,synth-banking-sim-001,gke_container,terminal-handler-pod-7d9f-xk2lp,europe-west2-b,container/cpu/usage_time,0.0723,s{CPU},7.23,323068503,1073741824,183830,114572,0,terminal-handler,prod-sim,2.7.0,
2026-03-05T03:39:00.000Z,synth-banking-sim-001,cloud_sql_instance,synth-sql-instance-01,europe-west2-b,cloudsql/database/cpu/usage_time,0.0455,s{CPU},4.55,,,,,0,terminal-handler-db,prod-sim,,
2026-03-05T03:40:00.000Z,synth-banking-sim-001,gke_container,terminal-handler-pod-7d9f-xk2lp,europe-west2-b,container/cpu/usage_time,0.0762,s{CPU},7.62,307397453,1073741824,229241,93692,0,terminal-handler,prod-sim,2.7.0,
2026-03-05T03:40:00.000Z,synth-banking-sim-001,cloud_sql_instance,synth-sql-instance-01,europe-west2-b,cloudsql/database/cpu/usage_time,0.0427,s{CPU},4.27,,,,,0,terminal-handler-db,prod-sim,,
2026-03-05T03:41:00.000Z,synth-banking-sim-001,gke_container,terminal-handler-pod-7d9f-xk2lp,europe-west2-b,container/cpu/usage_time,0.0838,s{CPU},8.38,310606123,1073741824,174771,110336,0,terminal-handler,prod-sim,2.7.0,
2026-03-05T03:41:00.000Z,synth-banking-sim-001,cloud_sql_instance,synth-sql-instance-01,europe-west2-b,cloudsql/database/cpu/usage_time,0.057,s{CPU},5.7,,,,,0,terminal-handler-db,prod-sim,,
2026-03-05T03:42:00.000Z,synth-banking-sim-001,gke_container,terminal-handler-pod-7d9f-xk2lp,europe-west2-b,container/cpu/usage_time,0.083,s{CPU},8.3,309244724,1073741824,184825,95188,0,terminal-handler,prod-sim,2.7.0,
2026-03-05T03:42:00.000Z,synth-banking-sim-001,cloud_sql_instance,synth-sql-instance-01,europe-west2-b,cloudsql/database/cpu/usage_time,0.0572,s{CPU},5.72,,,,,0,terminal-handler-db,prod-sim,,
2026-03-05T03:43:00.000Z,synth-banking-sim-001,gke_container,terminal-handler-pod-7d9f-xk2lp,europe-west2-b,container/cpu/usage_time,0.0821,s{CPU},8.21,305676948,1073741824,218448,96561,0,terminal-handler,prod-sim,2.7.0,
2026-03-05T03:43:00.000Z,synth-banking-sim-001,cloud_sql_instance,synth-sql-instance-01,europe-west2-b,cloudsql/database/cpu/usage_time,0.0484,s{CPU},4.84,,,,,0,terminal-handler-db,prod-sim,,
2026-03-05T03:44:00.000Z,synth-banking-sim-001,gke_container,terminal-handler-pod-7d9f-xk2lp,europe-west2-b,container/cpu/usage_time,0.0849,s{CPU},8.49,320329081,1073741824,179012,108741,0,terminal-handler,prod-sim,2.7.0,
2026-03-05T03:44:00.000Z,synth-banking-sim-001,cloud_sql_instance,synth-sql-instance-01,europe-west2-b,cloudsql/database/cpu/usage_time,0.051,s{CPU},5.1,,,,,0,terminal-handler-db,prod-sim,,
2026-03-05T03:45:00.000Z,synth-banking-sim-001,gke_container,terminal-handler-pod-7d9f-xk2lp,europe-west2-b,container/cpu/usage_time,0.0833,s{CPU},8.33,307059519,1073741824,178221,91592,0,terminal-handler,prod-sim,2.7.0,
2026-03-05T03:45:00.000Z,synth-banking-sim-001,cloud_sql_instance,synth-sql-instance-01,europe-west2-b,cloudsql/database/cpu/usage_time,0.0433,s{CPU},4.33,,,,,0,terminal-handler-db,prod-sim,,
2026-03-05T03:46:00.000Z,synth-banking-sim-001,gke_container,terminal-handler-pod-7d9f-xk2lp,europe-west2-b,container/cpu/usage_time,0.081,s{CPU},8.1,315203395,1073741824,205486,107551,0,terminal-handler,prod-sim,2.7.0,
2026-03-05T03:46:00.000Z,synth-banking-sim-001,cloud_sql_instance,synth-sql-instance-01,europe-west2-b,cloudsql/database/cpu/usage_time,0.0444,s{CPU},4.44,,,,,0,terminal-handler-db,prod-sim,,
2026-03-05T03:47:00.000Z,synth-banking-sim-001,gke_container,terminal-handler-pod-7d9f-xk2lp,europe-west2-b,container/cpu/usage_time,0.0863,s{CPU},8.63,317891771,1073741824,182783,113109,0,terminal-handler,prod-sim,2.7.0,
2026-03-05T03:47:00.000Z,synth-banking-sim-001,cloud_sql_instance,synth-sql-instance-01,europe-west2-b,cloudsql/database/cpu/usage_time,0.0468,s{CPU},4.68,,,,,0,terminal-handler-db,prod-sim,,
2026-03-05T03:48:00.000Z,synth-banking-sim-001,gke_container,terminal-handler-pod-7d9f-xk2lp,europe-west2-b,container/cpu/usage_time,0.0728,s{CPU},7.28,322962760,1073741824,204625,109969,0,terminal-handler,prod-sim,2.7.0,
2026-03-05T03:48:00.000Z,synth-banking-sim-001,cloud_sql_instance,synth-sql-instance-01,europe-west2-b,cloudsql/database/cpu/usage_time,0.0537,s{CPU},5.37,,,,,0,terminal-handler-db,prod-sim,,
