timestamp,metric_name,metric_type,metric_value,service_name,pod_name,container_id,label_area,label_env,help_text,_anomaly
2026-03-05T06:24:00.000Z,jvm_memory_used_bytes,gauge,306381389,terminal-handler,terminal-handler-pod-7d9f-xk2lp,a3f2b19c04d1,heap,prod-sim,Used bytes of JVM heap memory,
2026-03-05T06:24:00.000Z,jvm_memory_max_bytes,gauge,1073741824,terminal-handler,terminal-handler-pod-7d9f-xk2lp,a3f2b19c04d1,heap,prod-sim,Max bytes of JVM heap memory,
2026-03-05T06:24:00.000Z,process_cpu_usage,gauge,0.08,terminal-handler,terminal-handler-pod-7d9f-xk2lp,a3f2b19c04d1,,prod-sim,Process CPU usage fraction,
2026-03-05T06:24:00.000Z,jvm_gc_pause_seconds_sum,counter,11.52,terminal-handler,terminal-handler-pod-7d9f-xk2lp,a3f2b19c04d1,,prod-sim,Total time in GC pauses,
2026-03-05T06:24:00.000Z,jvm_threads_live_threads,gauge,25,terminal-handler,terminal-handler-pod-7d9f-xk2lp,a3f2b19c04d1,,prod-sim,Live JVM threads,
2026-03-05T06:24:00.000Z,db_connection_pool_active,gauge,2,terminal-handler,terminal-handler-pod-7d9f-xk2lp,a3f2b19c04d1,,prod-sim,Active DB connections,
2026-03-05T06:24:00.000Z,db_connection_pool_idle,gauge,8,terminal-handler,terminal-handler-pod-7d9f-xk2lp,a3f2b19c04d1,,prod-sim,Idle DB connections,
2026-03-05T06:24:00.000Z,terminal_handler_transactions_processed_total,counter,768,terminal-handler,terminal-handler-pod-7d9f-xk2lp,a3f2b19c04d1,,prod-sim,Total transactions processed,
2026-03-05T06:24:00.000Z,terminal_handler_transactions_failed_total,counter,7,terminal-handler,terminal-handler-pod-7d9f-xk2lp,a3f2b19c04d1,,prod-sim,Total failed transactions,
2026-03-05T06:25:00.000Z,jvm_memory_used_bytes,gauge,314027656,terminal-handler,terminal-handler-pod-7d9f-xk2lp,a3f2b19c04d1,heap,prod-sim,Used bytes of JVM heap memory,
2026-03-05T06:25:00.000Z,jvm_memory_max_bytes,gauge,1073741824,terminal-handler,terminal-handler-pod-7d9f-xk2lp,a3f2b19c04d1,heap,prod-sim,Max bytes of JVM heap memory,
2026-03-05T06:25:00.000Z,process_cpu_usage,gauge,0.08,terminal-handler,terminal-handler-pod-7d9f-xk2lp,a3f2b19c04d1,,prod-sim,Process CPU usage fraction,
2026-03-05T06:25:00.000Z,jvm_gc_pause_seconds_sum,counter,11.55,terminal-handler,terminal-handler-pod-7d9f-xk2lp,a3f2b19c04d1,,prod-sim,Total time in GC pauses,
2026-03-05T06:25:00.000Z,jvm_threads_live_threads,gauge,34,terminal-handler,terminal-handler-pod-7d9f-xk2lp,a3f2b19c04d1,,prod-sim,Live JVM threads,
2026-03-05T06:25:00.000Z,db_connection_pool_active,gauge,2,terminal-handler,terminal-handler-pod-7d9f-xk2lp,a3f2b19c04d1,,prod-sim,Active DB connections,
2026-03-05T06:25:00.000Z,db_connection_pool_idle,gauge,8,terminal-handler,terminal-handler-pod-7d9f-xk2lp,a3f2b19c04d1,,prod-sim,Idle DB connections,
2026-03-05T06:25:00.000Z,terminal_handler_transactions_processed_total,counter,770,terminal-handler,terminal-handler-pod-7d9f-xk2lp,a3f2b19c04d1,,prod-sim,Total transactions processed,
2026-03-05T06:25:00.000Z,terminal_handler_transactions_failed_total,counter,7,terminal-handler,terminal-handler-pod-7d9f-xk2lp,a3f2b19c04d1,,prod-sim,Total failed transactions,
2026-03-05T06:26:00.000Z,jvm_memory_used_bytes,gauge,316140861,terminal-handler,terminal-handler-pod-7d9f-xk2lp,a3f2b19c04d1,heap,prod-sim,Used bytes of JVM heap memory,
2026-03-05T06:26:00.000Z,jvm_memory_max_bytes,gauge,1073741824,terminal-handler,terminal-handler-pod-7d9f-xk2lp,a3f2b19c04d1,heap,prod-sim,Max bytes of JVM heap memory,
2026-03-05T06:26:00.000Z,process_cpu_usage,gauge,0.08,terminal-handler,terminal-handler-pod-7d9f-xk2lp,a3f2b19c04d1,,prod-sim,Process CPU usage fraction,
2026-03-05T06:26:00.000Z,jvm_gc_pause_seconds_sum,counter,11.58,terminal-handler,terminal-handler-pod-7d9f-xk2lp,a3f2b19c04d1,,prod-sim,Total time in GC pauses,
2026-03-05T06:26:00.000Z,jvm_threads_live_threads,gauge,28,terminal-handler,terminal-handler-pod-7d9f-xk2lp,a3f2b19c04d1,,prod-sim,Live JVM threads,
2026-03-05T06:26:00.000Z,db_connection_pool_active,gauge,2,terminal-handler,terminal-handler-pod-7d9f-xk2lp,a3f2b19c04d1,,prod-sim,Active DB connections,
2026-03-05T06:26:00.000Z,db_connection_pool_idle,gauge,8,terminal-handler,terminal-handler-pod-7d9f-xk2lp,a3f2b19c04d1,,prod-sim,Idle DB connections,
2026-03-05T06:26:00.000Z,terminal_handler_transactions_processed_total,counter,772,terminal-handler,terminal-handler-pod-7d9f-xk2lp,a3f2b19c04d1,,prod-sim,Total transactions processed,
2026-03-05T06:26:00.000Z,terminal_handler_transactions_failed_total,counter,7,terminal-handler,terminal-handler-pod-7d9f-xk2lp,a3f2b19c04d1,,prod-sim,Total failed transactions,
2026-03-05T06:27:00.000Z,jvm_memory_used_bytes,gauge,310237043,terminal-handler,terminal-handler-pod-7d9f-xk2lp,a3f2b19c04d1,heap,prod-sim,Used bytes of JVM heap memory,
2026-03-05T06:27:00.000Z,jvm_memory_max_bytes,gauge,1073741824,terminal-handler,terminal-handler-pod-7d9f-xk2lp,a3f2b19c04d1,heap,prod-sim,Max bytes of JVM heap memory,
2026-03-05T06:27:00.000Z,process_cpu_usage,gauge,0.08,terminal-handler,terminal-handler-pod-7d9f-xk2lp,a3f2b19c04d1,,prod-sim,Process CPU usage fraction,
2026-03-05T06:27:00.000Z,jvm_gc_pause_seconds_sum,counter,11.61,terminal-handler,terminal-handler-pod-7d9f-xk2lp,a3f2b19c04d1,,prod-sim,Total time in GC pauses,
2026-03-05T06:27:00.000Z,jvm_threads_live_threads,gauge,31,terminal-handler,terminal-handler-pod-7d9f-xk2lp,a3f2b19c04d1,,prod-sim,Live JVM threads,
2026-03-05T06:27:00.000Z,db_connection_pool_active,gauge,2,terminal-handler,terminal-handler-pod-7d9f-xk2lp,a3f2b19c04d1,,prod-sim,Active DB connections,
2026-03-05T06:27:00.000Z,db_connection_pool_idle,gauge,8,terminal-handler,terminal-handler-pod-7d9f-xk2lp,a3f2b19c04d1,,prod-sim,Idle DB connections,
2026-03-05T06:27:00.000Z,terminal_handler_transactions_processed_total,counter,774,terminal-handler,terminal-handler-pod-7d9f-xk2lp,a3f2b19c04d1,,prod-sim,Total transactions processed,
2026-03-05T06:27:00.000Z,terminal_handler_transactions_failed_total,counter,7,terminal-handler,terminal-handler-pod-7d9f-xk2lp,a3f2b19c04d1,,prod-sim,Total failed transactions,
2026-03-05T06:28:00.000Z,jvm_memory_used_bytes,gauge,311886287,terminal-handler,terminal-handler-pod-7d9f-xk2lp,a3f2b19c04d1,heap,prod-sim,Used bytes of JVM heap memory,
2026-03-05T06:28:00.000Z,jvm_memory_max_bytes,gauge,1073741824,terminal-handler,terminal-handler-pod-7d9f-xk2lp,a3f2b19c04d1,heap,prod-sim,Max bytes of JVM heap memory,
2026-03-05T06:28:00.000Z,process_cpu_usage,gauge,0.08,terminal-handler,terminal-handler-pod-7d9f-xk2lp,a3f2b19c04d1,,prod-sim,Process CPU usage fraction,
2026-03-05T06:28:00.000Z,jvm_gc_pause_seconds_sum,counter,11.64,terminal-handler,terminal-handler-pod-7d9f-xk2lp,a3f2b19c04d1,,prod-sim,Total time in GC pauses,
2026-03-05T06:28:00.000Z,jvm_threads_live_threads,gauge,28,terminal-handler,terminal-handler-pod-7d9f-xk2lp,a3f2b19c04d1,,prod-sim,Live JVM threads,
2026-03-05T06:28:00.000Z,db_connection_pool_active,gauge,2,terminal-handler,terminal-handler-pod-7d9f-xk2lp,a3f2b19c04d1,,prod-sim,Active DB connections,
2026-03-05T06:28:00.000Z,db_connection_pool_idle,gauge,8,terminal-handler,terminal-handler-pod-7d9f-xk2lp,a3f2b19c04d1,,prod-sim,Idle DB connections,
2026-03-05T06:28:00.000Z,terminal_handler_transactions_processed_total,counter,776,terminal-handler,terminal-handler-pod-7d9f-xk2lp,a3f2b19c04d1,,prod-sim,Total transactions processed,
2026-03-05T06:28:00.000Z,terminal_handler_transactions_failed_total,counter,7,terminal-handler,terminal-handler-pod-7d9f-xk2lp,a3f2b19c04d1,,prod-sim,Total failed transactions,
2026-03-05T06:29:00.000Z,jvm_memory_used_bytes,gauge,316267039,terminal-handler,terminal-handler-pod-7d9f-xk2lp,a3f2b19c04d1,heap,prod-sim,Used bytes of JVM heap memory,
2026-03-05T06:29:00.000Z,jvm_memory_max_bytes,gauge,1073741824,terminal-handler,terminal-handler-pod-7d9f-xk2lp,a3f2b19c04d1,heap,prod-sim,Max bytes of JVM heap memory,
2026-03-05T06:29:00.000Z,process_cpu_usage,gauge,0.08,terminal-handler,terminal-handler-pod-7d9f-xk2lp,a3f2b19c04d1,,prod-sim,Process CPU usage fraction,
2026-03-05T06:29:00.000Z,jvm_gc_pause_seconds_sum,counter,11.67,terminal-handler,terminal-handler-pod-7d9f-xk2lp,a3f2b19c04d1,,prod-sim,Total time in GC pauses,
2026-03-05T06:29:00.000Z,jvm_threads_live_threads,gauge,25,terminal-handler,terminal-handler-pod-7d9f-xk2lp,a3f2b19c04d1,,prod-sim,Live JVM threads,
2026-03-05T06:29:00.000Z,db_connection_pool_active,gauge,2,terminal-handler,terminal-handler-pod-7d9f-xk2lp,a3f2b19c04d1,,prod-sim,Active DB connections,
2026-03-05T06:29:00.000Z,db_connection_pool_idle,gauge,8,terminal-handler,terminal-handler-pod-7d9f-xk2lp,a3f2b19c04d1,,prod-sim,Idle DB connections,
2026-03-05T06:29:00.000Z,terminal_handler_transactions_processed_total,counter,778,terminal-handler,terminal-handler-pod-7d9f-xk2lp,a3f2b19c04d1,,prod-sim,Total transactions processed,
2026-03-05T06:29:00.000Z,terminal_handler_transactions_failed_total,counter,7,terminal-handler,terminal-handler-pod-7d9f-xk2lp,a3f2b19c04d1,,prod-sim,Total failed transactions,
2026-03-05T06:30:00.000Z,jvm_memory_used_bytes,gauge,320951004,terminal-handler,terminal-handler-pod-7d9f-xk2lp,a3f2b19c04d1,heap,prod-sim,Used bytes of JVM heap memory,
2026-03-05T06:30:00.000Z,jvm_memory_max_bytes,gauge,1073741824,terminal-handler,terminal-handler-pod-7d9f-xk2lp,a3f2b19c04d1,heap,prod-sim,Max bytes of JVM heap memory,
2026-03-05T06:30:00.000Z,process_cpu_usage,gauge,0.08,terminal-handler,terminal-handler-pod-7d9f-xk2lp,a3f2b19c04d1,,prod-sim,Process CPU usage fraction,
2026-03-05T06:30:00.000Z,jvm_gc_pause_seconds_sum,counter,11.7,terminal-handler,terminal-handler-pod-7d9f-xk2lp,a3f2b19c04d1,,prod-sim,Total time in GC pauses,
2026-03-05T06:30:00.000Z,jvm_threads_live_threads,gauge,35,terminal-handler,terminal-handler-pod-7d9f-xk2lp,a3f2b19c04d1,,prod-sim,Live JVM threads,
2026-03-05T06:30:00.000Z,db_connection_pool_active,gauge,2,terminal-handler,terminal-handler-pod-7d9f-xk2lp,a3f2b19c04d1,,prod-sim,Active DB connections,
2026-03-05T06:30:00.000Z,db_connection_pool_idle,gauge,8,terminal-handler,terminal-handler-pod-7d9f-xk2lp,a3f2b19c04d1,,prod-sim,Idle DB connections,
2026-03-05T06:30:00.000Z,terminal_handler_transactions_processed_total,counter,780,terminal-handler,terminal-handler-pod-7d9f-xk2lp,a3f2b19c04d1,,prod-sim,Total transactions processed,
2026-03-05T06:30:00.000Z,terminal_handler_transactions_failed_total,counter,7,terminal-handler,terminal-handler-pod-7d9f-xk2lp,a3f2b19c04d1,,prod-sim,Total failed transactions,
2026-03-05T06:31:00.000Z,jvm_memory_used_bytes,gauge,308315841,terminal-handler,terminal-handler-pod-7d9f-xk2lp,a3f2b19c04d1,heap,prod-sim,Used bytes of JVM heap memory,
2026-03-05T06:31:00.000Z,jvm_memory_max_bytes,gauge,1073741824,terminal-handler,terminal-handler-pod-7d9f-xk2lp,a3f2b19c04d1,heap,prod-sim,Max bytes of JVM heap memory,
2026-03-05T06:31:00.000Z,process_cpu_usage,gauge,0.08,terminal-handler,terminal-handler-pod-7d9f-xk2lp,a3f2b19c04d1,,prod-sim,Process CPU usage fraction,
2026-03-05T06:31:00.000Z,jvm_gc_pause_seconds_sum,counter,11.73,terminal-handler,terminal-handler-pod-7d9f-xk2lp,a3f2b19c04d1,,prod-sim,Total time in GC pauses,
2026-03-05T06:31:00.000Z,jvm_threads_live_threads,gauge,32,terminal-handler,terminal-handler-pod-7d9f-xk2lp,a3f2b19c04d1,,prod-sim,Live JVM threads,
2026-03-05T06:31:00.000Z,db_connection_pool_active,gauge,2,terminal-handler,terminal-handler-pod-7d9f-xk2lp,a3f2b19c04d1,,prod-sim,Active DB connections,
2026-03-05T06:31:00.000Z,db_connection_pool_idle,gauge,8,terminal-handler,terminal-handler-pod-7d9f-xk2lp,a3f2b19c04d1,,prod-sim,Idle DB connections,
2026-03-05T06:31:00.000Z,terminal_handler_transactions_processed_total,counter,782,terminal-handler,terminal-handler-pod-7d9f-xk2lp,a3f2b19c04d1,,prod-sim,Total transactions processed,
2026-03-05T06:31:00.000Z,terminal_handler_transactions_failed_total,counter,7,terminal-handler,terminal-handler-pod-7d9f-xk2lp,a3f2b19c04d1,,prod-sim,Total failed transactions,
2026-03-05T06:32:00.000Z,jvm_memory_used_bytes,gauge,320805272,terminal-handler,terminal-handler-pod-7d9f-xk2lp,a3f2b19c04d1,heap,prod-sim,Used bytes of JVM heap memory,
2026-03-05T06:32:00.000Z,jvm_memory_max_bytes,gauge,1073741824,terminal-handler,terminal-handler-pod-7d9f-xk2lp,a3f2b19c04d1,heap,prod-sim,Max bytes of JVM heap memory,
2026-03-05T06:32:00.000Z,process_cpu_usage,gauge,0.08,terminal-handler,terminal-handler-pod-7d9f-xk2lp,a3f2b19c04d1,,prod-sim,Process CPU usage fraction,
2026-03-05T06:32:00.000Z,jvm_gc_pause_seconds_sum,counter,11.76,terminal-handler,terminal-handler-pod-7d9f-xk2lp,a3f2b19c04d1,,prod-sim,Total time in GC pauses,
2026-03-05T06:32:00.000Z,jvm_threads_live_threads,gauge,35,terminal-handler,terminal-handler-pod-7d9f-xk2lp,a3f2b19c04d1,,prod-sim,Live JVM threads,
2026-03-05T06:32:00.000Z,db_connection_pool_active,gauge,2,terminal-handler,terminal-handler-pod-7d9f-xk2lp,a3f2b19c04d1,,prod-sim,Active DB connections,
2026-03-05T06:32:00.000Z,db_connection_pool_idle,gauge,8,terminal-handler,terminal-handler-pod-7d9f-xk2lp,a3f2b19c04d1,,prod-sim,Idle DB connections,
2026-03-05T06:32:00.000Z,terminal_handler_transactions_processed_total,counter,784,terminal-handler,terminal-handler-pod-7d9f-xk2lp,a3f2b19c04d1,,prod-sim,Total transactions processed,
2026-03-05T06:32:00.000Z,terminal_handler_transactions_failed_total,counter,7,terminal-handler,terminal-handler-pod-7d9f-xk2lp,a3f2b19c04d1,,prod-sim,Total failed transactions,
2026-03-05T06:33:00.000Z,jvm_memory_used_bytes,gauge,320973144,terminal-handler,terminal-handler-pod-7d9f-xk2lp,a3f2b19c04d1,heap,prod-sim,Used bytes of JVM heap memory,
2026-03-05T06:33:00.000Z,jvm_memory_max_bytes,gauge,1073741824,terminal-handler,terminal-handler-pod-7d9f-xk2lp,a3f2b19c04d1,heap,prod-sim,Max bytes of JVM heap memory,
2026-03-05T06:33:00.000Z,process_cpu_usage,gauge,0.08,terminal-handler,terminal-handler-pod-7d9f-xk2lp,a3f2b19c04d1,,prod-sim,Process CPU usage fraction,
2026-03-05T06:33:00.000Z,jvm_gc_pause_seconds_sum,counter,11.79,terminal-handler,terminal-handler-pod-7d9f-xk2lp,a3f2b19c04d1,,prod-sim,Total time in GC pauses,
2026-03-05T06:33:00.000Z,jvm_threads_live_threads,gauge,28,terminal-handler,terminal-handler-pod-7d9f-xk2lp,a3f2b19c04d1,,prod-sim,Live JVM threads,
2026-03-05T06:33:00.000Z,db_connection_pool_active,gauge,2,terminal-handler,terminal-handler-pod-7d9f-xk2lp,a3f2b19c04d1,,prod-sim,Active DB connections,
2026-03-05T06:33:00.000Z,db_connection_pool_idle,gauge,8,terminal-handler,terminal-handler-pod-7d9f-xk2lp,a3f2b19c04d1,,prod-sim,Idle DB connections,
2026-03-05T06:33:00.000Z,terminal_handler_transactions_processed_total,counter,786,terminal-handler,terminal-handler-pod-7d9f-xk2lp,a3f2b19c04d1,,prod-sim,Total transactions processed,
2026-03-05T06:33:00.000Z,terminal_handler_transactions_failed_total,counter,7,terminal-handler,terminal-handler-pod-7d9f-xk2lp,a3f2b19c04d1,,prod-sim,Total failed transactions,
2026-03-05T06:34:00.000Z,jvm_memory_used_bytes,gauge,318954219,terminal-handler,terminal-handler-pod-7d9f-xk2lp,a3f2b19c04d1,heap,prod-sim,Used bytes of JVM heap memory,
2026-03-05T06:34:00.000Z,jvm_memory_max_bytes,gauge,1073741824,terminal-handler,terminal-handler-pod-7d9f-xk2lp,a3f2b19c04d1,heap,prod-sim,Max bytes of JVM heap memory,
2026-03-05T06:34:00.000Z,process_cpu_usage,gauge,0.08,terminal-handler,terminal-handler-pod-7d9f-xk2lp,a3f2b19c04d1,,prod-sim,Process CPU usage fraction,
2026-03-05T06:34:00.000Z,jvm_gc_pause_seconds_sum,counter,11.82,terminal-handler,terminal-handler-pod-7d9f-xk2lp,a3f2b19c04d1,,prod-sim,Total time in GC pauses,
2026-03-05T06:34:00.000Z,jvm_threads_live_threads,gauge,34,terminal-handler,terminal-handler-pod-7d9f-xk2lp,a3f2b19c04d1,,prod-sim,Live JVM threads,
2026-03-05T06:34:00.000Z,db_connection_pool_active,gauge,2,terminal-handler,terminal-handler-pod-7d9f-xk2lp,a3f2b19c04d1,,prod-sim,Active DB connections,
2026-03-05T06:34:00.000Z,db_connection_pool_idle,gauge,8,terminal-handler,terminal-handler-pod-7d9f-xk2lp,a3f2b19c04d1,,prod-sim,Idle DB connections,
2026-03-05T06:34:00.000Z,terminal_handler_transactions_processed_total,counter,788,terminal-handler,terminal-handler-pod-7d9f-xk2lp,a3f2b19c04d1,,prod-sim,Total transactions processed,
2026-03-05T06:34:00.000Z,terminal_handler_transactions_failed_total,counter,7,terminal-handler,terminal-handler-pod-7d9f-xk2lp,a3f2b19c04d1,,prod-sim,Total failed transactions,
2026-03-05T06:35:00.000Z,jvm_memory_used_bytes,gauge,312221559,terminal-handler,terminal-handler-pod-7d9f-xk2lp,a3f2b19c04d1,heap,prod-sim,Used bytes of JVM heap memory,
2026-03-05T06:35:00.000Z,jvm_memory_max_bytes,gauge,1073741824,terminal-handler,terminal-handler-pod-7d9f-xk2lp,a3f2b19c04d1,heap,prod-sim,Max bytes of JVM heap memory,
2026-03-05T06:35:00.000Z,process_cpu_usage,gauge,0.08,terminal-handler,terminal-handler-pod-7d9f-xk2lp,a3f2b19c04d1,,prod-sim,Process CPU usage fraction,
2026-03-05T06:35:00.000Z,jvm_gc_pause_seconds_sum,counter,11.85,terminal-handler,terminal-handler-pod-7d9f-xk2lp,a3f2b19c04d1,,prod-sim,Total time in GC pauses,
2026-03-05T06:35:00.000Z,jvm_threads_live_threads,gauge,30,terminal-handler,terminal-handler-pod-7d9f-xk2lp,a3f2b19c04d1,,prod-sim,Live JVM threads,
2026-03-05T06:35:00.000Z,db_connection_pool_active,gauge,2,terminal-handler,terminal-handler-pod-7d9f-xk2lp,a3f2b19c04d1,,prod-sim,Active DB connections,
2026-03-05T06:35:00.000Z,db_connection_pool_idle,gauge,8,terminal-handler,terminal-handler-pod-7d9f-xk2lp,a3f2b19c04d1,,prod-sim,Idle DB connections,
2026-03-05T06:35:00.000Z,terminal_handler_transactions_processed_total,counter,790,terminal-handler,terminal-handler-pod-7d9f-xk2lp,a3f2b19c04d1,,prod-sim,Total transactions processed,
2026-03-05T06:35:00.000Z,terminal_handler_transactions_failed_total,counter,7,terminal-handler,terminal-handler-pod-7d9f-xk2lp,a3f2b19c04d1,,prod-sim,Total failed transactions,
2026-03-05T06:36:00.000Z,jvm_memory_used_bytes,gauge,318864963,terminal-handler,terminal-handler-pod-7d9f-xk2lp,a3f2b19c04d1,heap,prod-sim,Used bytes of JVM heap memory,
2026-03-05T06:36:00.000Z,jvm_memory_max_bytes,gauge,1073741824,terminal-handler,terminal-handler-pod-7d9f-xk2lp,a3f2b19c04d1,heap,prod-sim,Max bytes of JVM heap memory,
2026-03-05T06:36:00.000Z,process_cpu_usage,gauge,0.08,terminal-handler,terminal-handler-pod-7d9f-xk2lp,a3f2b19c04d1,,prod-sim,Process CPU usage fraction,
2026-03-05T06:36:00.000Z,jvm_gc_pause_seconds_sum,counter,11.88,terminal-handler,terminal-handler-pod-7d9f-xk2lp,a3f2b19c04d1,,prod-sim,Total time in GC pauses,
2026-03-05T06:36:00.000Z,jvm_threads_live_threads,gauge,34,terminal-handler,terminal-handler-pod-7d9f-xk2lp,a3f2b19c04d1,,prod-sim,Live JVM threads,
2026-03-05T06:36:00.000Z,db_connection_pool_active,gauge,2,terminal-handler,terminal-handler-pod-7d9f-xk2lp,a3f2b19c04d1,,prod-sim,Active DB connections,
2026-03-05T06:36:00.000Z,db_connection_pool_idle,gauge,8,terminal-handler,terminal-handler-pod-7d9f-xk2lp,a3f2b19c04d1,,prod-sim,Idle DB connections,
2026-03-05T06:36:00.000Z,terminal_handler_transactions_processed_total,counter,792,terminal-handler,terminal-handler-pod-7d9f-xk2lp,a3f2b19c04d1,,prod-sim,Total transactions processed,
2026-03-05T06:36:00.000Z,terminal_handler_transactions_failed_total,counter,7,terminal-handler,terminal-handler-pod-7d9f-xk2lp,a3f2b19c04d1,,prod-sim,Total failed transactions,
2026-03-05T06:37:00.000Z,jvm_memory_used_bytes,gauge,315800428,terminal-handler,terminal-handler-pod-7d9f-xk2lp,a3f2b19c04d1,heap,prod-sim,Used bytes of JVM heap memory,
2026-03-05T06:37:00.000Z,jvm_memory_max_bytes,gauge,1073741824,terminal-handler,terminal-handler-pod-7d9f-xk2lp,a3f2b19c04d1,heap,prod-sim,Max bytes of JVM heap memory,
2026-03-05T06:37:00.000Z,process_cpu_usage,gauge,0.08,terminal-handler,terminal-handler-pod-7d9f-xk2lp,a3f2b19c04d1,,prod-sim,Process CPU usage fraction,
2026-03-05T06:37:00.000Z,jvm_gc_pause_seconds_sum,counter,11.91,terminal-handler,terminal-handler-pod-7d9f-xk2lp,a3f2b19c04d1,,prod-sim,Total time in GC pauses,
2026-03-05T06:37:00.000Z,jvm_threads_live_threads,gauge,32,terminal-handler,terminal-handler-pod-7d9f-xk2lp,a3f2b19c04d1,,prod-sim,Live JVM threads,
2026-03-05T06:37:00.000Z,db_connection_pool_active,gauge,2,terminal-handler,terminal-handler-pod-7d9f-xk2lp,a3f2b19c04d1,,prod-sim,Active DB connections,
2026-03-05T06:37:00.000Z,db_connection_pool_idle,gauge,8,terminal-handler,terminal-handler-pod-7d9f-xk2lp,a3f2b19c04d1,,prod-sim,Idle DB connections,
2026-03-05T06:37:00.000Z,terminal_handler_transactions_processed_total,counter,794,terminal-handler,terminal-handler-pod-7d9f-xk2lp,a3f2b19c04d1,,prod-sim,Total transactions processed,
2026-03-05T06:37:00.000Z,terminal_handler_transactions_failed_total,counter,7,terminal-handler,terminal-handler-pod-7d9f-xk2lp,a3f2b19c04d1,,prod-sim,Total failed transactions,
2026-03-05T06:38:00.000Z,jvm_memory_used_bytes,gauge,321578853,terminal-handler,terminal-handler-pod-7d9f-xk2lp,a3f2b19c04d1,heap,prod-sim,Used bytes of JVM heap memory,
2026-03-05T06:38:00.000Z,jvm_memory_max_bytes,gauge,1073741824,terminal-handler,terminal-handler-pod-7d9f-xk2lp,a3f2b19c04d1,heap,prod-sim,Max bytes of JVM heap memory,
2026-03-05T06:38:00.000Z,process_cpu_usage,gauge,0.08,terminal-handler,terminal-handler-pod-7d9f-xk2lp,a3f2b19c04d1,,prod-sim,Process CPU usage fraction,
2026-03-05T06:38:00.000Z,jvm_gc_pause_seconds_sum,counter,11.94,terminal-handler,terminal-handler-pod-7d9f-xk2lp,a3f2b19c04d1,,prod-sim,Total time in GC pauses,
2026-03-05T06:38:00.000Z,jvm_threads_live_threads,gauge,25,terminal-handler,terminal-handler-pod-7d9f-xk2lp,a3f2b19c04d1,,prod-sim,Live JVM threads,
2026-03-05T06:38:00.000Z,db_connection_pool_active,gauge,2,terminal-handler,terminal-handler-pod-7d9f-xk2lp,a3f2b19c04d1,,prod-sim,Active DB connections,
2026-03-05T06:38:00.000Z,db_connection_pool_idle,gauge,8,terminal-handler,terminal-handler-pod-7d9f-xk2lp,a3f2b19c04d1,,prod-sim,Idle DB connections,
2026-03-05T06:38:00.000Z,terminal_handler_transactions_processed_total,counter,796,terminal-handler,terminal-handler-pod-7d9f-xk2lp,a3f2b19c04d1,,prod-sim,Total transactions processed,
2026-03-05T06:38:00.000Z,terminal_handler_transactions_failed_total,counter,7,terminal-handler,terminal-handler-pod-7d9f-xk2lp,a3f2b19c04d1,,prod-sim,Total failed transactions,
2026-03-05T06:39:00.000Z,jvm_memory_used_bytes,gauge,317466857,terminal-handler,terminal-handler-pod-7d9f-xk2lp,a3f2b19c04d1,heap,prod-sim,Used bytes of JVM heap memory,
2026-03-05T06:39:00.000Z,jvm_memory_max_bytes,gauge,1073741824,terminal-handler,terminal-handler-pod-7d9f-xk2lp,a3f2b19c04d1,heap,prod-sim,Max bytes of JVM heap memory,
2026-03-05T06:39:00.000Z,process_cpu_usage,gauge,0.08,terminal-handler,terminal-handler-pod-7d9f-xk2lp,a3f2b19c04d1,,prod-sim,Process CPU usage fraction,
2026-03-05T06:39:00.000Z,jvm_gc_pause_seconds_sum,counter,11.97,terminal-handler,terminal-handler-pod-7d9f-xk2lp,a3f2b19c04d1,,prod-sim,Total time in GC pauses,
2026-03-05T06:39:00.000Z,jvm_threads_live_threads,gauge,27,terminal-handler,terminal-handler-pod-7d9f-xk2lp,a3f2b19c04d1,,prod-sim,Live JVM threads,
2026-03-05T06:39:00.000Z,db_connection_pool_active,gauge,2,terminal-handler,terminal-handler-pod-7d9f-xk2lp,a3f2b19c04d1,,prod-sim,Active DB connections,
2026-03-05T06:39:00.000Z,db_connection_pool_idle,gauge,8,terminal-handler,terminal-handler-pod-7d9f-xk2lp,a3f2b19c04d1,,prod-sim,Idle DB connections,
2026-03-05T06:39:00.000Z,terminal_handler_transactions_processed_total,counter,798,terminal-handler,terminal-handler-pod-7d9f-xk2lp,a3f2b19c04d1,,prod-sim,Total transactions processed,
2026-03-05T06:39:00.000Z,terminal_handler_transactions_failed_total,counter,7,terminal-handler,terminal-handler-pod-7d9f-xk2lp,a3f2b19c04d1,,prod-sim,Total failed transactions,
2026-03-05T06:40:00.000Z,jvm_memory_used_bytes,gauge,314211642,terminal-handler,terminal-handler-pod-7d9f-xk2lp,a3f2b19c04d1,heap,prod-sim,Used bytes of JVM heap memory,
2026-03-05T06:40:00.000Z,jvm_memory_max_bytes,gauge,1073741824,terminal-handler,terminal-handler-pod-7d9f-xk2lp,a3f2b19c04d1,heap,prod-sim,Max bytes of JVM heap memory,
2026-03-05T06:40:00.000Z,process_cpu_usage,gauge,0.08,terminal-handler,terminal-handler-pod-7d9f-xk2lp,a3f2b19c04d1,,prod-sim,Process CPU usage fraction,
2026-03-05T06:40:00.000Z,jvm_gc_pause_seconds_sum,counter,12.0,terminal-handler,terminal-handler-pod-7d9f-xk2lp,a3f2b19c04d1,,prod-sim,Total time in GC pauses,
